Store,Date,Temperature,Fuel_Price,IsHoliday
23,7/22/2011,76.74,3.882,FALSE
23,7/29/2011,69.55,3.898,FALSE
23,8/5/2011,69.53,3.903,FALSE
23,8/12/2011,69.86,3.88,FALSE
23,8/19/2011,67.09,3.82,FALSE
23,8/26/2011,67.04,3.796,FALSE
23,9/2/2011,65.33,3.784,FALSE
23,9/9/2011,66.04,3.809,TRUE
23,9/16/2011,60.52,3.809,FALSE
23,9/23/2011,57.14,3.758,FALSE
23,9/30/2011,64.76,3.684,FALSE
23,10/7/2011,49,3.633,FALSE
23,10/14/2011,56.79,3.583,FALSE
23,10/21/2011,52.12,3.618,FALSE
23,10/28/2011,42.57,3.604,FALSE
23,11/4/2011,39.18,3.586,FALSE
23,11/11/2011,44.04,3.57,FALSE
23,11/18/2011,45.48,3.571,FALSE
23,11/25/2011,35.23,3.536,TRUE
23,12/2/2011,43.6,3.501,FALSE
23,12/9/2011,36.4,3.47,FALSE
23,12/16/2011,32.99,3.445,FALSE
23,12/23/2011,27.8,3.413,FALSE
23,12/30/2011,22.3,3.402,TRUE
23,1/6/2012,24.29,3.439,FALSE
23,1/13/2012,28.49,3.523,FALSE
23,1/20/2012,15.33,3.542,FALSE
23,1/27/2012,25.71,3.568,FALSE
23,2/3/2012,29.71,3.633,FALSE
23,2/10/2012,26.6,3.655,TRUE
23,2/17/2012,27.01,3.703,FALSE
23,2/24/2012,31.12,3.751,FALSE
23,3/2/2012,25.91,3.827,FALSE
23,3/9/2012,33.11,3.876,FALSE
23,3/16/2012,41.19,3.867,FALSE
23,3/23/2012,57.82,3.889,FALSE
23,3/30/2012,36.71,3.921,FALSE
23,4/6/2012,37.43,3.957,FALSE
23,4/13/2012,41.81,4.025,FALSE
23,4/20/2012,56.55,4.046,FALSE
23,4/27/2012,44.62,4.023,FALSE
23,5/4/2012,45.88,3.991,FALSE
23,5/11/2012,52.9,3.947,FALSE
23,5/18/2012,58.42,3.899,FALSE
23,5/25/2012,66.43,3.85,FALSE
23,6/1/2012,66.22,3.798,FALSE
23,6/8/2012,56.82,3.746,FALSE
23,6/15/2012,64.73,3.683,FALSE
23,6/22/2012,71.82,3.629,FALSE
23,6/29/2012,64.23,3.577,FALSE
23,7/6/2012,70.86,3.538,FALSE
23,7/13/2012,69.19,3.561,FALSE
23,7/20/2012,71.13,3.61,FALSE
23,7/27/2012,69.31,3.701,FALSE
23,8/3/2012,71.51,3.698,FALSE
23,8/10/2012,71.12,3.772,FALSE
23,8/17/2012,69.97,3.84,FALSE
23,8/24/2012,64.63,3.874,FALSE
23,8/31/2012,68.34,3.884,FALSE
23,9/7/2012,66.74,3.921,TRUE
23,9/14/2012,61.37,3.988,FALSE
23,9/21/2012,56.8,4.056,FALSE
23,9/28/2012,53.71,4.018,FALSE
23,10/5/2012,56.65,4.027,FALSE
23,10/12/2012,48.1,4.029,FALSE
23,10/19/2012,47.89,4,FALSE
23,10/26/2012,50.56,3.917,FALSE
23,11/2/2012,51.88,3.817,FALSE
23,11/9/2012,33.21,3.792,FALSE
23,11/16/2012,39.49,3.754,FALSE
23,11/23/2012,33.44,3.727,TRUE
23,11/30/2012,28.25,3.713,FALSE
23,12/7/2012,35.02,3.679,FALSE
23,12/14/2012,33.4,3.639,FALSE
23,12/21/2012,31.44,3.574,FALSE
23,12/28/2012,22.04,3.56,TRUE
23,1/4/2013,12.27,3.577,FALSE
23,1/11/2013,26.3,3.595,FALSE
23,1/18/2013,30.33,3.593,FALSE
23,1/25/2013,12.05,3.579,FALSE
23,2/1/2013,22.1,3.608,FALSE
23,2/8/2013,14.94,3.755,TRUE
23,2/15/2013,25.39,3.807,FALSE
23,2/22/2013,20.86,3.866,FALSE
23,3/1/2013,32.68,3.885,FALSE
23,3/8/2013,28.49,3.868,FALSE
23,3/15/2013,34.45,3.843,FALSE
23,3/22/2013,23.83,3.819,FALSE
23,3/29/2013,34.55,3.796,FALSE
23,4/5/2013,35.96,3.772,FALSE
23,4/12/2013,39.54,3.723,FALSE
23,4/19/2013,46.36,3.678,FALSE
23,4/26/2013,44.03,3.626,FALSE
23,5/3/2013,56.61,3.601,FALSE
23,5/10/2013,62.17,3.603,FALSE
23,5/17/2013,51.72,3.63,FALSE
23,5/24/2013,59.75,3.654,FALSE
23,5/31/2013,55.99,3.668,FALSE
23,6/7/2013,62.51,3.66,FALSE
23,6/14/2013,58.89,3.667,FALSE
23,6/21/2013,61.09,3.673,FALSE
23,6/28/2013,71.56,3.673,FALSE
23,7/5/2013,71.7,3.643,FALSE
23,7/12/2013,72.85,3.645,FALSE
23,7/19/2013,76.37,3.803,FALSE
23,7/26/2013,66.54,3.879,FALSE
24,2/5/2010,22.43,2.954,FALSE
24,2/12/2010,25.94,2.94,TRUE
24,2/19/2010,31.05,2.909,FALSE
24,2/26/2010,33.98,2.91,FALSE
24,3/5/2010,36.73,2.919,FALSE
24,3/12/2010,42.31,2.938,FALSE
24,3/19/2010,46.09,2.96,FALSE
24,3/26/2010,48.87,2.963,FALSE
24,4/2/2010,45.22,2.957,FALSE
24,4/9/2010,62.06,2.992,FALSE
24,4/16/2010,51.08,3.01,FALSE
24,4/23/2010,51.07,3.021,FALSE
24,4/30/2010,51.48,3.042,FALSE
24,5/7/2010,66.65,3.095,FALSE
24,5/14/2010,51.31,3.112,FALSE
24,5/21/2010,60.44,3.096,FALSE
24,5/28/2010,69.59,3.046,FALSE
24,6/4/2010,71.99,3.006,FALSE
24,6/11/2010,64.84,2.972,FALSE
24,6/18/2010,67.17,2.942,FALSE
24,6/25/2010,74.9,2.958,FALSE
24,7/2/2010,71.12,2.958,FALSE
24,7/9/2010,79.05,2.94,FALSE
24,7/16/2010,76.56,2.933,FALSE
24,7/23/2010,75.27,2.924,FALSE
24,7/30/2010,75.91,2.932,FALSE
24,8/6/2010,74.54,2.942,FALSE
24,8/13/2010,74.17,2.923,FALSE
24,8/20/2010,72.17,2.913,FALSE
24,8/27/2010,67,2.885,FALSE
24,9/3/2010,73.52,2.86,FALSE
24,9/10/2010,67.11,2.837,TRUE
24,9/17/2010,60.31,2.846,FALSE
24,9/24/2010,64.3,2.837,FALSE
24,10/1/2010,66.88,2.84,FALSE
24,10/8/2010,54.82,2.903,FALSE
24,10/15/2010,52.83,2.999,FALSE
24,10/22/2010,48.69,3.049,FALSE
24,10/29/2010,57.29,3.055,FALSE
24,11/5/2010,42.2,3.049,FALSE
24,11/12/2010,41.76,3.065,FALSE
24,11/19/2010,45.63,3.138,FALSE
24,11/26/2010,41.92,3.186,TRUE
24,12/3/2010,37.08,3.2,FALSE
24,12/10/2010,27.11,3.255,FALSE
24,12/17/2010,27.99,3.301,FALSE
24,12/24/2010,27.74,3.309,FALSE
24,12/31/2010,25.9,3.336,TRUE
24,1/7/2011,30.72,3.351,FALSE
24,1/14/2011,22.41,3.367,FALSE
24,1/21/2011,23.69,3.391,FALSE
24,1/28/2011,17.91,3.402,FALSE
24,2/4/2011,23.83,3.4,FALSE
24,2/11/2011,26.51,3.416,TRUE
24,2/18/2011,34.04,3.42,FALSE
24,2/25/2011,26.09,3.452,FALSE
24,3/4/2011,31.36,3.605,FALSE
24,3/11/2011,39.51,3.752,FALSE
24,3/18/2011,43.39,3.796,FALSE
24,3/25/2011,36.88,3.789,FALSE
24,4/1/2011,35.73,3.811,FALSE
24,4/8/2011,44.7,3.895,FALSE
24,4/15/2011,52.36,3.981,FALSE
24,4/22/2011,46,4.061,FALSE
24,4/29/2011,60.48,4.117,FALSE
24,5/6/2011,55.75,4.192,FALSE
24,5/13/2011,58.49,4.211,FALSE
24,5/20/2011,59.84,4.202,FALSE
24,5/27/2011,65.74,4.134,FALSE
24,6/3/2011,73.12,4.069,FALSE
24,6/10/2011,70.02,4.025,FALSE
24,6/17/2011,64.34,3.989,FALSE
24,6/24/2011,68.88,3.964,FALSE
24,7/1/2011,70.27,3.916,FALSE
24,7/8/2011,72.56,3.886,FALSE
24,7/15/2011,74.43,3.915,FALSE
24,7/22/2011,79.29,3.972,FALSE
24,7/29/2011,74.84,4.004,FALSE
24,8/5/2011,74.64,4.02,FALSE
24,8/12/2011,72.52,3.995,FALSE
24,8/19/2011,69.93,3.942,FALSE
24,8/26/2011,69.94,3.906,FALSE
24,9/2/2011,68.14,3.879,FALSE
24,9/9/2011,68.32,3.93,TRUE
24,9/16/2011,65.56,3.937,FALSE
24,9/23/2011,60.61,3.899,FALSE
24,9/30/2011,68,3.858,FALSE
24,10/7/2011,53.87,3.775,FALSE
24,10/14/2011,60.21,3.744,FALSE
24,10/21/2011,56.6,3.757,FALSE
24,10/28/2011,48,3.757,FALSE
24,11/4/2011,39.87,3.738,FALSE
24,11/11/2011,46.78,3.719,FALSE
24,11/18/2011,48.17,3.717,FALSE
24,11/25/2011,41.83,3.689,TRUE
24,12/2/2011,47.21,3.666,FALSE
24,12/9/2011,42.3,3.627,FALSE
24,12/16/2011,36,3.611,FALSE
24,12/23/2011,36.93,3.587,FALSE
24,12/30/2011,33.45,3.566,TRUE
24,1/6/2012,32.86,3.585,FALSE
24,1/13/2012,36.5,3.666,FALSE
24,1/20/2012,25.73,3.705,FALSE
24,1/27/2012,31.92,3.737,FALSE
24,2/3/2012,38.61,3.796,FALSE
24,2/10/2012,33.82,3.826,TRUE
24,2/17/2012,33.92,3.874,FALSE
24,2/24/2012,37.35,3.917,FALSE
24,3/2/2012,35.36,3.983,FALSE
24,3/9/2012,41.5,4.021,FALSE
24,3/16/2012,48.68,4.021,FALSE
24,3/23/2012,59.51,4.054,FALSE
24,3/30/2012,47.28,4.098,FALSE
24,4/6/2012,45.25,4.143,FALSE
24,4/13/2012,48.65,4.187,FALSE
24,4/20/2012,61.05,4.17,FALSE
24,4/27/2012,49.26,4.163,FALSE
24,5/4/2012,52.14,4.124,FALSE
24,5/11/2012,58.7,4.055,FALSE
24,5/18/2012,63.1,4.029,FALSE
24,5/25/2012,65.79,3.979,FALSE
24,6/1/2012,71.79,3.915,FALSE
24,6/8/2012,59.93,3.871,FALSE
24,6/15/2012,68.28,3.786,FALSE
24,6/22/2012,72.29,3.722,FALSE
24,6/29/2012,70.4,3.667,FALSE
24,7/6/2012,77.18,3.646,FALSE
24,7/13/2012,75.36,3.689,FALSE
24,7/20/2012,76.42,3.732,FALSE
24,7/27/2012,73.62,3.82,FALSE
24,8/3/2012,73.26,3.819,FALSE
24,8/10/2012,75.53,3.863,FALSE
24,8/17/2012,72.87,3.963,FALSE
24,8/24/2012,68.13,3.997,FALSE
24,8/31/2012,71.18,4.026,FALSE
24,9/7/2012,72.81,4.076,TRUE
24,9/14/2012,64.28,4.088,FALSE
24,9/21/2012,61.25,4.203,FALSE
24,9/28/2012,58.86,4.158,FALSE
24,10/5/2012,60.35,4.151,FALSE
24,10/12/2012,51.64,4.186,FALSE
24,10/19/2012,52.59,4.153,FALSE
24,10/26/2012,55.16,4.071,FALSE
24,11/2/2012,52.73,3.97,FALSE
24,11/9/2012,38.21,3.947,FALSE
24,11/16/2012,44,3.942,FALSE
24,11/23/2012,35.83,3.978,TRUE
24,11/30/2012,35.7,3.966,FALSE
24,12/7/2012,38.41,3.92,FALSE
24,12/14/2012,37.88,3.869,FALSE
24,12/21/2012,38.07,3.816,FALSE
24,12/28/2012,31.85,3.785,TRUE
24,1/4/2013,25.19,3.794,FALSE
24,1/11/2013,32.93,3.802,FALSE
24,1/18/2013,34.96,3.798,FALSE
24,1/25/2013,22.23,3.78,FALSE
24,2/1/2013,30.77,3.806,FALSE
24,2/8/2013,24.78,3.945,TRUE
24,2/15/2013,30.83,4.006,FALSE
24,2/22/2013,28.04,4.045,FALSE
24,3/1/2013,36.25,4.079,FALSE
24,3/8/2013,34,4.045,FALSE
24,3/15/2013,38.82,4.029,FALSE
24,3/22/2013,31.29,3.999,FALSE
24,3/29/2013,39.04,3.983,FALSE
24,4/5/2013,41.09,3.954,FALSE
24,4/12/2013,49.38,3.914,FALSE
24,4/19/2013,51.45,3.876,FALSE
24,4/26/2013,48.5,3.806,FALSE
24,5/3/2013,56.72,3.775,FALSE
24,5/10/2013,58.63,3.762,FALSE
24,5/17/2013,56.46,3.79,FALSE
24,5/24/2013,64.66,3.793,FALSE
24,5/31/2013,61.54,3.808,FALSE
24,6/7/2013,66.29,3.792,FALSE
24,6/14/2013,63.33,3.795,FALSE
24,6/21/2013,66.47,3.793,FALSE
24,6/28/2013,75.87,3.8,FALSE
24,7/5/2013,76.41,3.778,FALSE
24,7/12/2013,77.83,3.791,FALSE
24,7/19/2013,80.11,3.913,FALSE
24,7/26/2013,74.01,3.951,FALSE
25,2/5/2010,21.1,2.784,FALSE
25,2/12/2010,19.64,2.773,TRUE
25,2/19/2010,24.16,2.745,FALSE
25,2/26/2010,29.16,2.754,FALSE
25,3/5/2010,29.45,2.777,FALSE
25,3/12/2010,40.05,2.818,FALSE
25,3/19/2010,45,2.844,FALSE
25,3/26/2010,45.84,2.854,FALSE
25,4/2/2010,47.2,2.85,FALSE
25,4/9/2010,61.36,2.869,FALSE
25,4/16/2010,52.16,2.899,FALSE
25,4/23/2010,46.12,2.902,FALSE
25,4/30/2010,50.97,2.921,FALSE
25,5/7/2010,63.67,2.966,FALSE
25,5/14/2010,50.27,2.982,FALSE
25,5/21/2010,57.17,2.958,FALSE
25,5/28/2010,69.31,2.899,FALSE
25,6/4/2010,69.22,2.847,FALSE
25,6/11/2010,63.68,2.809,FALSE
25,6/18/2010,69.56,2.78,FALSE
25,6/25/2010,72.17,2.808,FALSE
25,7/2/2010,66.42,2.815,FALSE
25,7/9/2010,75.24,2.793,FALSE
25,7/16/2010,73.43,2.783,FALSE
25,7/23/2010,75.37,2.771,FALSE
25,7/30/2010,71.99,2.781,FALSE
25,8/6/2010,71.79,2.784,FALSE
25,8/13/2010,72.73,2.805,FALSE
25,8/20/2010,71.81,2.779,FALSE
25,8/27/2010,67.15,2.755,FALSE
25,9/3/2010,71.17,2.715,FALSE
25,9/10/2010,61.14,2.699,TRUE
25,9/17/2010,60.13,2.706,FALSE
25,9/24/2010,65.06,2.713,FALSE
25,10/1/2010,57.56,2.707,FALSE
25,10/8/2010,48.46,2.764,FALSE
25,10/15/2010,54.09,2.868,FALSE
25,10/22/2010,46.73,2.917,FALSE
25,10/29/2010,55.72,2.921,FALSE
25,11/5/2010,38.8,2.917,FALSE
25,11/12/2010,40.68,2.931,FALSE
25,11/19/2010,42.72,3,FALSE
25,11/26/2010,43.43,3.039,TRUE
25,12/3/2010,32.41,3.046,FALSE
25,12/10/2010,22.65,3.109,FALSE
25,12/17/2010,21.6,3.14,FALSE
25,12/24/2010,22.94,3.141,FALSE
25,12/31/2010,25.89,3.179,TRUE
25,1/7/2011,29,3.193,FALSE
25,1/14/2011,18.3,3.205,FALSE
25,1/21/2011,23.21,3.229,FALSE
25,1/28/2011,18.92,3.237,FALSE
25,2/4/2011,23.94,3.231,FALSE
25,2/11/2011,21.18,3.239,TRUE
25,2/18/2011,38.42,3.245,FALSE
25,2/25/2011,28.36,3.274,FALSE
25,3/4/2011,31.59,3.433,FALSE
25,3/11/2011,36.73,3.582,FALSE
25,3/18/2011,40.94,3.631,FALSE
25,3/25/2011,38.51,3.625,FALSE
25,4/1/2011,28.5,3.638,FALSE
25,4/8/2011,42.11,3.72,FALSE
25,4/15/2011,51.43,3.821,FALSE
25,4/22/2011,45.87,3.892,FALSE
25,4/29/2011,58.43,3.962,FALSE
25,5/6/2011,49.5,4.046,FALSE
25,5/13/2011,60.1,4.066,FALSE
25,5/20/2011,56.56,4.062,FALSE
25,5/27/2011,67.18,3.985,FALSE
25,6/3/2011,70.69,3.922,FALSE
25,6/10/2011,71.45,3.881,FALSE
25,6/17/2011,63.58,3.842,FALSE
25,6/24/2011,70.71,3.804,FALSE
25,7/1/2011,66.61,3.748,FALSE
25,7/8/2011,71.64,3.711,FALSE
25,7/15/2011,72.67,3.76,FALSE
25,7/22/2011,78.1,3.811,FALSE
25,7/29/2011,74.72,3.829,FALSE
25,8/5/2011,74,3.842,FALSE
25,8/12/2011,70.93,3.812,FALSE
25,8/19/2011,68.09,3.747,FALSE
25,8/26/2011,66.8,3.704,FALSE
25,9/2/2011,67.2,3.703,FALSE
25,9/9/2011,67.51,3.738,TRUE
25,9/16/2011,62.05,3.742,FALSE
25,9/23/2011,60.28,3.711,FALSE
25,9/30/2011,60.7,3.645,FALSE
25,10/7/2011,50.82,3.583,FALSE
25,10/14/2011,58.95,3.541,FALSE
25,10/21/2011,50.22,3.57,FALSE
25,10/28/2011,46.28,3.569,FALSE
25,11/4/2011,40.88,3.551,FALSE
25,11/11/2011,44.81,3.53,FALSE
25,11/18/2011,46.41,3.53,FALSE
25,11/25/2011,43.49,3.492,TRUE
25,12/2/2011,42.85,3.452,FALSE
25,12/9/2011,38.69,3.415,FALSE
25,12/16/2011,33.09,3.413,FALSE
25,12/23/2011,36.56,3.389,FALSE
25,12/30/2011,32.42,3.389,TRUE
25,1/6/2012,30.23,3.422,FALSE
25,1/13/2012,34.6,3.513,FALSE
25,1/20/2012,23.87,3.533,FALSE
25,1/27/2012,32.24,3.567,FALSE
25,2/3/2012,34.98,3.617,FALSE
25,2/10/2012,32.47,3.64,TRUE
25,2/17/2012,32.23,3.695,FALSE
25,2/24/2012,35.51,3.739,FALSE
25,3/2/2012,36.01,3.816,FALSE
25,3/9/2012,37.44,3.848,FALSE
25,3/16/2012,50.64,3.862,FALSE
25,3/23/2012,62.7,3.9,FALSE
25,3/30/2012,47.92,3.953,FALSE
25,4/6/2012,44.73,3.996,FALSE
25,4/13/2012,42.46,4.044,FALSE
25,4/20/2012,57.1,4.027,FALSE
25,4/27/2012,44.2,4.004,FALSE
25,5/4/2012,58.76,3.951,FALSE
25,5/11/2012,59.21,3.889,FALSE
25,5/18/2012,58.21,3.848,FALSE
25,5/25/2012,67.69,3.798,FALSE
25,6/1/2012,69.54,3.742,FALSE
25,6/8/2012,58.48,3.689,FALSE
25,6/15/2012,68.34,3.62,FALSE
25,6/22/2012,73.52,3.564,FALSE
25,6/29/2012,69.84,3.506,FALSE
25,7/6/2012,75.52,3.475,FALSE
25,7/13/2012,73.87,3.523,FALSE
25,7/20/2012,74.32,3.567,FALSE
25,7/27/2012,72.98,3.647,FALSE
25,8/3/2012,72.08,3.654,FALSE
25,8/10/2012,71.93,3.722,FALSE
25,8/17/2012,66.99,3.807,FALSE
25,8/24/2012,64.53,3.834,FALSE
25,8/31/2012,68.55,3.867,FALSE
25,9/7/2012,72.79,3.911,TRUE
25,9/14/2012,60.9,3.948,FALSE
25,9/21/2012,57.6,4.038,FALSE
25,9/28/2012,54.52,3.997,FALSE
25,10/5/2012,57.58,3.985,FALSE
25,10/12/2012,43.74,4,FALSE
25,10/19/2012,51.93,3.969,FALSE
25,10/26/2012,56.69,3.882,FALSE
25,11/2/2012,40.83,3.787,FALSE
25,11/9/2012,34.59,3.771,FALSE
25,11/16/2012,42.75,3.75,FALSE
25,11/23/2012,40.33,3.748,TRUE
25,11/30/2012,31.96,3.729,FALSE
25,12/7/2012,44.84,3.688,FALSE
25,12/14/2012,37.79,3.637,FALSE
25,12/21/2012,39.12,3.577,FALSE
25,12/28/2012,27.55,3.563,TRUE
25,1/4/2013,22.62,3.592,FALSE
25,1/11/2013,33.27,3.611,FALSE
25,1/18/2013,37.9,3.605,FALSE
25,1/25/2013,18.89,3.583,FALSE
25,2/1/2013,32.57,3.615,FALSE
25,2/8/2013,23.08,3.753,TRUE
25,2/15/2013,31.71,3.814,FALSE
25,2/22/2013,23.16,3.859,FALSE
25,3/1/2013,31.95,3.89,FALSE
25,3/8/2013,28.79,3.86,FALSE
25,3/15/2013,39.22,3.834,FALSE
25,3/22/2013,28.89,3.8,FALSE
25,3/29/2013,34.08,3.784,FALSE
25,4/5/2013,36.75,3.763,FALSE
25,4/12/2013,56.08,3.724,FALSE
25,4/19/2013,56.15,3.676,FALSE
25,4/26/2013,45.91,3.615,FALSE
25,5/3/2013,59.39,3.592,FALSE
25,5/10/2013,61.81,3.583,FALSE
25,5/17/2013,54.59,3.614,FALSE
25,5/24/2013,67.35,3.627,FALSE
25,5/31/2013,62.98,3.646,FALSE
25,6/7/2013,65.06,3.633,FALSE
25,6/14/2013,65.58,3.632,FALSE
25,6/21/2013,67.26,3.626,FALSE
25,6/28/2013,73.84,3.639,FALSE
25,7/5/2013,71.26,3.614,FALSE
25,7/12/2013,72.09,3.614,FALSE
25,7/19/2013,77.73,3.737,FALSE
25,7/26/2013,68.72,3.804,FALSE
26,2/5/2010,9.55,2.788,FALSE
26,2/12/2010,18.14,2.771,TRUE
26,2/19/2010,22.62,2.747,FALSE
26,2/26/2010,27.32,2.753,FALSE
26,3/5/2010,28.6,2.766,FALSE
26,3/12/2010,31.1,2.805,FALSE
26,3/19/2010,35.34,2.834,FALSE
26,3/26/2010,35.26,2.831,FALSE
26,4/2/2010,36.53,2.826,FALSE
26,4/9/2010,50.13,2.849,FALSE
26,4/16/2010,36.6,2.885,FALSE
26,4/23/2010,39.68,2.895,FALSE
26,4/30/2010,40.56,2.935,FALSE
26,5/7/2010,54.72,2.981,FALSE
26,5/14/2010,39.08,2.983,FALSE
26,5/21/2010,50.81,2.961,FALSE
26,5/28/2010,61.65,2.906,FALSE
26,6/4/2010,58.46,2.857,FALSE
26,6/11/2010,51.62,2.83,FALSE
26,6/18/2010,53.62,2.805,FALSE
26,6/25/2010,63.78,2.81,FALSE
26,7/2/2010,58.9,2.815,FALSE
26,7/9/2010,71.08,2.806,FALSE
26,7/16/2010,67.66,2.796,FALSE
26,7/23/2010,65.4,2.784,FALSE
26,7/30/2010,63.79,2.792,FALSE
26,8/6/2010,62.93,2.792,FALSE
26,8/13/2010,61.58,2.81,FALSE
26,8/20/2010,62.68,2.796,FALSE
26,8/27/2010,57.23,2.77,FALSE
26,9/3/2010,66.93,2.735,FALSE
26,9/10/2010,54.82,2.717,TRUE
26,9/17/2010,50.08,2.716,FALSE
26,9/24/2010,52.47,2.718,FALSE
26,10/1/2010,57.8,2.717,FALSE
26,10/8/2010,46.81,2.776,FALSE
26,10/15/2010,39.93,2.878,FALSE
26,10/22/2010,36.13,2.919,FALSE
26,10/29/2010,40.3,2.938,FALSE
26,11/5/2010,30.51,2.938,FALSE
26,11/12/2010,37.51,2.961,FALSE
26,11/19/2010,36.73,3.03,FALSE
26,11/26/2010,28.11,3.07,TRUE
26,12/3/2010,27.73,3.065,FALSE
26,12/10/2010,16.6,3.132,FALSE
26,12/17/2010,20.61,3.139,FALSE
26,12/24/2010,21.81,3.15,FALSE
26,12/31/2010,18.73,3.177,TRUE
26,1/7/2011,21.13,3.193,FALSE
26,1/14/2011,16.7,3.215,FALSE
26,1/21/2011,12.98,3.232,FALSE
26,1/28/2011,5.54,3.243,FALSE
26,2/4/2011,11.17,3.24,FALSE
26,2/11/2011,15.12,3.255,TRUE
26,2/18/2011,19.63,3.263,FALSE
26,2/25/2011,16.3,3.281,FALSE
26,3/4/2011,14.31,3.437,FALSE
26,3/11/2011,28.13,3.6,FALSE
26,3/18/2011,31.76,3.634,FALSE
26,3/25/2011,22.99,3.624,FALSE
26,4/1/2011,22.99,3.638,FALSE
26,4/8/2011,29.09,3.72,FALSE
26,4/15/2011,39.46,3.823,FALSE
26,4/22/2011,33.81,3.919,FALSE
26,4/29/2011,47.17,3.988,FALSE
26,5/6/2011,45,4.078,FALSE
26,5/13/2011,48.2,4.095,FALSE
26,5/20/2011,48.86,4.101,FALSE
26,5/27/2011,56.74,4.034,FALSE
26,6/3/2011,60.49,3.973,FALSE
26,6/10/2011,59.85,3.924,FALSE
26,6/17/2011,54.5,3.873,FALSE
26,6/24/2011,56.94,3.851,FALSE
26,7/1/2011,59.89,3.815,FALSE
26,7/8/2011,63.34,3.784,FALSE
26,7/15/2011,64.43,3.827,FALSE
26,7/22/2011,69.52,3.882,FALSE
26,7/29/2011,63.32,3.898,FALSE
26,8/5/2011,63.16,3.903,FALSE
26,8/12/2011,62.99,3.88,FALSE
26,8/19/2011,60.58,3.82,FALSE
26,8/26/2011,61.1,3.796,FALSE
26,9/2/2011,59.67,3.784,FALSE
26,9/9/2011,60.98,3.809,TRUE
26,9/16/2011,55.19,3.809,FALSE
26,9/23/2011,50.72,3.758,FALSE
26,9/30/2011,59.42,3.684,FALSE
26,10/7/2011,46.84,3.633,FALSE
26,10/14/2011,53.91,3.583,FALSE
26,10/21/2011,45.23,3.618,FALSE
26,10/28/2011,35.06,3.604,FALSE
26,11/4/2011,31.7,3.586,FALSE
26,11/11/2011,40.08,3.57,FALSE
26,11/18/2011,37.78,3.571,FALSE
26,11/25/2011,31.07,3.536,TRUE
26,12/2/2011,36.74,3.501,FALSE
26,12/9/2011,34.24,3.47,FALSE
26,12/16/2011,28.24,3.445,FALSE
26,12/23/2011,22.53,3.413,FALSE
26,12/30/2011,18.8,3.402,TRUE
26,1/6/2012,22.94,3.439,FALSE
26,1/13/2012,25.55,3.523,FALSE
26,1/20/2012,15.22,3.542,FALSE
26,1/27/2012,24.16,3.568,FALSE
26,2/3/2012,25.24,3.633,FALSE
26,2/10/2012,23.89,3.655,TRUE
26,2/17/2012,23.9,3.703,FALSE
26,2/24/2012,28.06,3.751,FALSE
26,3/2/2012,22.49,3.827,FALSE
26,3/9/2012,29.03,3.876,FALSE
26,3/16/2012,35.06,3.867,FALSE
26,3/23/2012,49.97,3.889,FALSE
26,3/30/2012,33.33,3.921,FALSE
26,4/6/2012,33.35,3.957,FALSE
26,4/13/2012,36.9,4.025,FALSE
26,4/20/2012,50.81,4.046,FALSE
26,4/27/2012,43.6,4.023,FALSE
26,5/4/2012,40.29,3.991,FALSE
26,5/11/2012,47.11,3.947,FALSE
26,5/18/2012,52.55,3.899,FALSE
26,5/25/2012,58.2,3.85,FALSE
26,6/1/2012,58.51,3.798,FALSE
26,6/8/2012,49.43,3.746,FALSE
26,6/15/2012,57.84,3.683,FALSE
26,6/22/2012,63.04,3.629,FALSE
26,6/29/2012,60.71,3.577,FALSE
26,7/6/2012,64.94,3.538,FALSE
26,7/13/2012,64.47,3.561,FALSE
26,7/20/2012,66.75,3.61,FALSE
26,7/27/2012,64.12,3.701,FALSE
26,8/3/2012,65.6,3.698,FALSE
26,8/10/2012,67.01,3.772,FALSE
26,8/17/2012,65.54,3.84,FALSE
26,8/24/2012,62.08,3.874,FALSE
26,8/31/2012,63.69,3.884,FALSE
26,9/7/2012,61.58,3.921,TRUE
26,9/14/2012,57.69,3.988,FALSE
26,9/21/2012,52.68,4.056,FALSE
26,9/28/2012,50.66,4.018,FALSE
26,10/5/2012,54.07,4.027,FALSE
26,10/12/2012,45.19,4.029,FALSE
26,10/19/2012,43.51,4,FALSE
26,10/26/2012,46.95,3.917,FALSE
26,11/2/2012,48.67,3.817,FALSE
26,11/9/2012,32.72,3.792,FALSE
26,11/16/2012,38.23,3.754,FALSE
26,11/23/2012,33.94,3.727,TRUE
26,11/30/2012,24.71,3.713,FALSE
26,12/7/2012,32.26,3.679,FALSE
26,12/14/2012,30.62,3.639,FALSE
26,12/21/2012,29.43,3.574,FALSE
26,12/28/2012,23.73,3.56,TRUE
26,1/4/2013,11.17,3.577,FALSE
26,1/11/2013,22.01,3.595,FALSE
26,1/18/2013,25.76,3.593,FALSE
26,1/25/2013,6.27,3.579,FALSE
26,2/1/2013,21.46,3.608,FALSE
26,2/8/2013,12.14,3.755,TRUE
26,2/15/2013,19.68,3.807,FALSE
26,2/22/2013,18.57,3.866,FALSE
26,3/1/2013,26.49,3.885,FALSE
26,3/8/2013,26.62,3.868,FALSE
26,3/15/2013,30.19,3.843,FALSE
26,3/22/2013,18.19,3.819,FALSE
26,3/29/2013,28.3,3.796,FALSE
26,4/5/2013,29.42,3.772,FALSE
